account_id,customer_id,account_type,open_date,interest_rate,credit_limit,current_balance
203012,101702,loan,2018-01-20 20:02:23.793927,6.36,50000.0,41177.35
203013,101702,savings,2022-12-14 20:02:23.794061,,,6147.59
203014,101703,loan,2018-08-03 20:02:23.794563,11.53,50000.0,26013.93
203015,101703,savings,2024-04-21 20:02:23.794706,,,11858.04
203016,101703,savings,2021-10-22 20:02:23.794825,,,14554.9
203017,101704,credit_card,2018-05-12 20:02:23.795205,20.29,10000.0,7765.05
203018,101705,savings,2025-03-15 20:02:23.795519,,,17335.46
203019,101705,credit_card,2018-02-03 20:02:23.795712,17.58,5000.0,3417.9
203020,101705,credit_card,2024-09-11 20:02:23.795916,16.84,30000.0,11952.1
203021,101706,savings,2022-06-26 20:02:23.796228,,,2321.43
203022,101707,savings,2018-05-12 20:02:23.796642,,,19398.33
203023,101708,savings,2024-12-20 20:02:23.796942,,,38082.78
203024,101708,credit_card,2018-12-02 20:02:23.797138,17.0,5000.0,3930.67
203025,101709,loan,2025-08-09 20:02:23.797519,8.53,100000.0,40230.28
203026,101709,savings,2022-07-31 20:02:23.797657,,,22910.57
203027,101709,savings,2017-12-19 20:02:23.797772,,,48287.23
203028,101710,savings,2025-04-05 20:02:23.799257,,,23621.12
203029,101710,savings,2017-11-16 20:02:23.799407,,,26615.72
203030,101711,savings,2020-10-16 20:02:23.799787,,,36592.82
203031,101711,savings,2023-08-28 20:02:23.799926,,,5393.94
203032,101712,savings,2025-08-25 20:02:23.800253,,,48612.82
203033,101712,credit_card,2021-08-20 20:02:23.800471,20.43,20000.0,14264.25
203034,101712,credit_card,2020-11-13 20:02:23.800703,21.19,10000.0,8656.45
203035,101713,loan,2025-05-07 20:02:23.801116,11.98,100000.0,65635.49
203036,101713,savings,2023-04-13 20:02:23.801257,,,14932.16
203037,101713,savings,2020-12-07 20:02:23.801372,,,30378.53
203038,101714,credit_card,2025-07-11 20:02:23.801778,21.88,5000.0,1557.42
203039,101715,loan,2020-11-19 20:02:23.802184,9.05,50000.0,22602.71
203040,101715,savings,2025-04-29 20:02:23.802322,,,33952.54
203041,101716,credit_card,2024-05-10 20:02:23.802691,15.68,20000.0,10507.61
203042,101716,credit_card,2022-05-17 20:02:23.802903,15.08,30000.0,23146.28
203043,101717,savings,2022-06-30 20:02:23.803214,,,46876.24
203044,101717,credit_card,2020-03-13 20:02:23.803406,19.61,5000.0,1190.03
203045,101717,loan,2021-05-30 20:02:23.803615,9.64,100000.0,40720.31
203046,101718,savings,2021-06-09 20:02:23.803963,,,28137.65
203047,101719,credit_card,2018-03-02 20:02:23.804329,18.99,30000.0,7454.69
203048,101720,loan,2019-08-01 20:02:23.804715,7.55,20000.0,14640.75
203049,101720,savings,2025-11-09 20:02:23.804850,,,37367.78
203050,101721,savings,2019-07-28 20:02:23.805138,,,21961.04
203051,101721,savings,2020-07-31 20:02:23.805256,,,7307.08
203052,101722,credit_card,2025-01-17 20:02:23.805629,16.84,5000.0,2377.21
203053,101722,savings,2023-07-19 20:02:23.805794,,,43400.66
203054,101723,savings,2024-04-04 20:02:23.806080,,,42823.04
203055,101723,savings,2023-06-20 20:02:23.806197,,,29473.58
203056,101723,savings,2022-08-12 20:02:23.806309,,,7302.64
203057,101724,credit_card,2021-12-30 20:02:23.806676,20.17,20000.0,6702.19
203058,101724,credit_card,2017-10-30 20:02:23.807151,16.79,20000.0,8811.21
203059,101725,savings,2025-09-25 20:02:23.807630,,,8188.64
203060,101725,savings,2024-03-24 20:02:23.807769,,,2884.61
203061,101725,loan,2020-09-13 20:02:23.807982,8.9,100000.0,93867.78
203062,101726,credit_card,2021-11-01 20:02:23.808421,17.64,30000.0,19940.62
203063,101726,credit_card,2019-04-22 20:02:23.808659,17.37,20000.0,15975.04
203064,101727,credit_card,2020-08-12 20:02:23.809364,18.15,5000.0,2531.34
203065,101728,loan,2022-05-01 20:02:23.809775,11.19,50000.0,29948.38
203066,101729,savings,2018-10-25 20:02:23.810101,,,36102.74
203067,101729,savings,2019-11-29 20:02:23.810230,,,23037.59
203068,101730,savings,2023-10-21 20:02:23.810517,,,2911.06
203069,101730,loan,2023-12-06 20:02:23.810746,8.03,100000.0,82951.1
203070,101730,savings,2024-12-17 20:02:23.810891,,,2213.11
203071,101731,savings,2022-02-23 20:02:23.811195,,,47163.63
203072,101732,savings,2024-07-20 20:02:23.811482,,,33065.22
203073,101733,loan,2023-05-06 20:02:23.811843,11.05,100000.0,89138.75
203074,101734,loan,2024-09-30 20:02:23.812224,11.11,20000.0,8586.77
203075,101735,loan,2020-06-16 20:02:23.812602,7.23,100000.0,68070.96
203076,101735,credit_card,2024-07-05 20:02:23.812842,18.55,30000.0,18772.72
203077,101735,savings,2022-08-11 20:02:23.812979,,,9692.83
203078,101736,credit_card,2021-10-26 20:02:23.813345,20.08,30000.0,21384.24
203079,101736,loan,2019-08-21 20:02:23.813555,7.07,20000.0,8092.68
203080,101736,savings,2021-07-27 20:02:23.813686,,,44235.52
203081,101737,savings,2022-02-18 20:02:23.813980,,,48619.61
203082,101738,credit_card,2025-05-21 20:02:23.814339,15.96,5000.0,3240.74
203083,101738,credit_card,2023-12-13 20:02:23.815479,16.6,10000.0,3764.65
203084,101739,credit_card,2020-04-21 20:02:23.816061,19.71,5000.0,3439.14
203085,101740,savings,2017-12-05 20:02:23.816458,,,26904.1
203086,101740,credit_card,2020-12-27 20:02:23.816673,15.86,5000.0,1242.16
203087,101741,savings,2017-11-28 20:02:23.817008,,,18550.8
203088,101742,credit_card,2020-07-30 20:02:23.817396,20.08,30000.0,14727.49
203089,101742,credit_card,2019-08-14 20:02:23.817614,16.22,20000.0,8492.53
203090,101743,savings,2024-11-03 20:02:23.817929,,,3967.14
203091,101744,credit_card,2025-06-22 20:02:23.818327,18.54,5000.0,2987.41
203092,101744,credit_card,2019-06-16 20:02:23.818554,21.75,30000.0,17293.02
203093,101745,credit_card,2022-01-23 20:02:23.818948,18.69,5000.0,3888.66
203094,101745,savings,2021-07-16 20:02:23.819085,,,49573.34
203095,101745,loan,2019-03-15 20:02:23.819381,6.95,20000.0,15310.54
203096,101746,savings,2025-04-29 20:02:23.819705,,,21706.91
203097,101747,credit_card,2018-02-13 20:02:23.820077,16.6,30000.0,20411.98
203098,101748,credit_card,2022-10-03 20:02:23.820623,16.24,5000.0,1092.14
203099,101749,savings,2020-02-15 20:02:23.820958,,,39874.77
203100,101750,savings,2025-10-07 20:02:23.821247,,,7839.72
203101,101750,loan,2023-06-06 20:02:23.821443,7.35,100000.0,42042.69
203102,101751,savings,2022-08-23 20:02:23.821761,,,3253.25
203103,101752,credit_card,2025-08-04 20:02:23.822125,19.41,20000.0,9942.12
203104,101752,credit_card,2019-11-02 20:02:23.822464,21.39,30000.0,9540.69
203105,101752,savings,2023-10-06 20:02:23.822619,,,2125.58
203106,101753,credit_card,2019-03-09 20:02:23.823008,18.72,10000.0,5273.42
203107,101754,savings,2024-08-10 20:02:23.823316,,,12890.62
203108,101755,savings,2022-06-29 20:02:23.823610,,,21317.21
203109,101755,savings,2019-06-04 20:02:23.823727,,,37651.02
203110,101756,savings,2019-08-26 20:02:23.824005,,,23691.31
203111,101756,credit_card,2023-08-13 20:02:23.824196,18.75,20000.0,14932.02
203112,101756,loan,2023-07-19 20:02:23.824437,9.67,50000.0,40329.14
203113,101757,credit_card,2019-08-17 20:02:23.825095,18.77,5000.0,3490.36
203114,101757,credit_card,2025-05-16 20:02:23.825455,16.34,30000.0,19879.85
203115,101758,savings,2024-08-03 20:02:23.825890,,,38763.19
203116,101759,loan,2021-05-10 20:02:23.826307,7.52,100000.0,93777.45
203117,101760,savings,2020-03-07 20:02:23.826686,,,45355.2
203118,101760,credit_card,2022-08-24 20:02:23.826896,20.93,5000.0,4068.06
203119,101761,credit_card,2020-06-22 20:02:23.827302,17.36,30000.0,24824.72
203120,101761,credit_card,2020-10-21 20:02:23.827514,20.73,10000.0,6460.21
203121,101762,savings,2023-04-13 20:02:23.827831,,,14654.58
203122,101763,credit_card,2022-01-27 20:02:23.828201,17.26,30000.0,6234.06
203123,101764,credit_card,2018-10-29 20:02:23.828589,21.83,20000.0,17677.92
203124,101764,loan,2024-08-23 20:02:23.828834,7.71,20000.0,12147.97
203125,101764,savings,2025-11-16 20:02:23.828972,,,42316.51
203126,101765,savings,2021-01-02 20:02:23.829275,,,19236.31
203127,101766,savings,2022-03-04 20:02:23.829570,,,11296.19
203128,101766,savings,2021-12-02 20:02:23.829687,,,41208.13
203129,101767,credit_card,2021-08-25 20:02:23.830049,18.54,10000.0,5256.52
203130,101767,loan,2022-07-12 20:02:23.830259,10.92,50000.0,21748.3
203131,101768,savings,2018-08-08 20:02:23.830562,,,45550.87
203132,101768,credit_card,2018-07-06 20:02:23.830786,21.43,10000.0,6305.85
203133,101769,savings,2022-10-12 20:02:23.831093,,,1013.73
203134,101770,credit_card,2022-07-06 20:02:23.832286,20.47,5000.0,3694.56
203135,101771,loan,2018-09-03 20:02:23.832769,9.43,20000.0,19429.33
203136,101772,savings,2020-04-04 20:02:23.833087,,,30777.29
203137,101773,loan,2019-10-21 20:02:23.833450,7.9,100000.0,61369.05
203138,101773,savings,2024-10-08 20:02:23.833587,,,22672.44
203139,101774,credit_card,2020-06-20 20:02:23.833949,21.7,5000.0,1293.34
203140,101775,savings,2024-12-18 20:02:23.834252,,,31230.31
203141,101776,savings,2023-07-09 20:02:23.834534,,,38812.78
203142,101777,loan,2023-06-11 20:02:23.835053,7.95,50000.0,24369.39
203143,101777,savings,2019-03-06 20:02:23.835194,,,9942.47
203144,101778,savings,2021-02-25 20:02:23.835508,,,22730.77
203145,101778,savings,2019-04-18 20:02:23.835627,,,14739.75
203146,101779,credit_card,2023-06-21 20:02:23.836006,15.95,30000.0,16562.56
203147,101779,savings,2024-04-14 20:02:23.836141,,,40017.91
203148,101780,savings,2021-11-02 20:02:23.836446,,,6079.36
203149,101780,savings,2020-08-10 20:02:23.836572,,,31783.34
203150,101781,savings,2020-06-14 20:02:23.836967,,,39209.09
203151,101781,loan,2020-05-10 20:02:23.837169,7.32,20000.0,14741.29
203152,101782,credit_card,2018-04-01 20:02:23.837561,21.66,5000.0,2722.03
203153,101782,savings,2023-09-17 20:02:23.837697,,,7812.34
203154,101783,savings,2021-12-09 20:02:23.837978,,,34870.65
203155,101783,savings,2023-07-08 20:02:23.838108,,,11529.17
203156,101784,savings,2018-08-23 20:02:23.838387,,,40573.59
203157,101784,savings,2020-09-12 20:02:23.838504,,,34342.75
203158,101785,credit_card,2022-08-26 20:02:23.838894,15.13,30000.0,11871.06
203159,101785,savings,2018-10-22 20:02:23.839032,,,39857.99
203160,101786,savings,2024-07-16 20:02:23.839316,,,11642.96
203161,101787,savings,2023-12-16 20:02:23.839593,,,2737.21
203162,101788,credit_card,2020-06-20 20:02:23.839947,18.06,10000.0,8481.93
203163,101788,savings,2021-03-22 20:02:23.840081,,,35302.28
203164,101788,savings,2019-07-19 20:02:23.840194,,,4089.81
203165,101789,loan,2021-02-11 20:02:23.840548,6.22,20000.0,12157.39
203166,101789,loan,2025-09-26 20:02:23.841952,9.35,100000.0,69064.84
203167,101790,loan,2021-04-09 20:02:23.842462,7.69,100000.0,69221.94
203168,101790,credit_card,2024-02-26 20:02:23.842687,19.27,10000.0,8123.7
203169,101791,savings,2023-02-07 20:02:23.843170,,,40866.06
203170,101791,savings,2022-10-21 20:02:23.843377,,,3614.07
203171,101792,loan,2022-02-08 20:02:23.845237,10.91,20000.0,15735.75
203172,101792,credit_card,2022-01-23 20:02:23.845634,22.0,30000.0,24141.37
203173,101793,savings,2019-03-14 20:02:23.846276,,,48219.63
203174,101793,savings,2025-11-15 20:02:23.846417,,,42936.3
203175,101794,loan,2021-03-02 20:02:23.846859,8.44,20000.0,17124.01
203176,101794,savings,2018-05-26 20:02:23.847007,,,38623.46
203177,101794,credit_card,2021-02-03 20:02:23.847204,16.64,30000.0,24643.78
203178,101795,savings,2024-02-23 20:02:23.847552,,,6395.32
203179,101795,savings,2018-11-26 20:02:23.847672,,,44204.67
203180,101796,savings,2025-04-26 20:02:23.850074,,,18672.56
203181,101796,savings,2023-09-18 20:02:23.850276,,,39231.02
203182,101797,credit_card,2025-07-27 20:02:23.850850,15.4,20000.0,6993.36
203183,101798,credit_card,2022-01-03 20:02:23.851333,19.57,10000.0,3250.16
203184,101798,credit_card,2018-09-07 20:02:23.851567,20.11,20000.0,11889.97
203185,101799,savings,2023-02-01 20:02:23.852663,,,9690.64
203186,101800,savings,2019-09-11 20:02:23.853424,,,46696.23
203187,101800,loan,2020-06-14 20:02:23.853912,11.18,20000.0,18706.56
203188,101801,savings,2023-07-09 20:02:23.854421,,,44272.95
203189,101802,credit_card,2022-12-16 20:02:23.854919,20.7,20000.0,13145.64
203190,101803,credit_card,2018-12-22 20:02:23.855410,20.17,10000.0,5752.82
203191,101803,savings,2019-05-14 20:02:23.855561,,,37201.63
203192,101804,loan,2025-08-15 20:02:23.855954,11.74,100000.0,74560.41
203193,101804,loan,2024-09-06 20:02:23.856173,10.51,20000.0,13248.06
203194,101805,loan,2018-03-27 20:02:23.856568,11.01,100000.0,50626.95
203195,101805,credit_card,2020-10-22 20:02:23.856779,21.35,10000.0,2316.2
203196,101806,savings,2025-03-06 20:02:23.857090,,,46502.82
203197,101807,savings,2025-06-23 20:02:23.857403,,,13922.23
203198,101808,savings,2025-02-20 20:02:23.857721,,,19667.9
203199,101809,loan,2018-12-30 20:02:23.858087,9.07,100000.0,83215.2
203200,101810,savings,2025-04-03 20:02:23.858392,,,14065.8
203201,101810,savings,2021-08-04 20:02:23.858510,,,2394.97
203202,101811,credit_card,2022-04-18 20:02:23.858868,21.27,20000.0,6971.87
203203,101812,savings,2022-03-02 20:02:23.859170,,,20226.76
203204,101812,credit_card,2020-04-19 20:02:23.859363,15.21,20000.0,12780.46
203205,101813,credit_card,2023-02-06 20:02:23.859776,16.72,5000.0,1708.61
203206,101813,credit_card,2022-04-15 20:02:23.859985,15.28,5000.0,2595.94
203207,101814,savings,2021-11-25 20:02:23.860889,,,18847.77
203208,101815,savings,2017-10-27 20:02:23.861302,,,28299.47
203209,101815,savings,2019-11-06 20:02:23.861447,,,16842.62
203210,101815,savings,2020-04-06 20:02:23.861569,,,49117.7
203211,101816,credit_card,2024-01-31 20:02:23.861997,18.47,5000.0,3223.27
203212,101816,credit_card,2023-10-29 20:02:23.862229,16.5,30000.0,24161.13
203213,101816,savings,2019-10-29 20:02:23.862408,,,26133.03
203214,101817,credit_card,2018-08-07 20:02:23.862806,16.82,5000.0,2976.14
203215,101817,credit_card,2021-12-01 20:02:23.863021,18.69,20000.0,13646.4
203216,101818,credit_card,2020-09-13 20:02:23.863418,20.44,5000.0,2811.1
203217,101818,credit_card,2019-12-25 20:02:23.863630,21.7,10000.0,3332.02
203218,101818,savings,2022-08-16 20:02:23.863763,,,8357.77
203219,101819,loan,2020-12-28 20:02:23.864138,8.17,20000.0,17092.68
203220,101819,loan,2017-12-04 20:02:23.864348,9.21,100000.0,94491.13
203221,101820,savings,2025-04-27 20:02:23.866565,,,38194.01
203222,101821,credit_card,2022-11-09 20:02:23.867105,21.65,5000.0,3899.99
203223,101821,savings,2024-06-29 20:02:23.867267,,,17374.89
203224,101821,savings,2020-10-31 20:02:23.867405,,,17688.64
203225,101822,credit_card,2021-04-09 20:02:23.867820,19.84,5000.0,2492.8
203226,101823,savings,2024-06-23 20:02:23.868160,,,6654.23
203227,101823,savings,2024-06-01 20:02:23.868281,,,33521.01
203228,101824,savings,2020-02-01 20:02:23.868618,,,23338.64
203229,101825,credit_card,2018-11-22 20:02:23.869004,15.34,5000.0,4285.26
203230,101825,savings,2018-06-29 20:02:23.869149,,,49144.72
203231,101826,credit_card,2024-02-02 20:02:23.869526,17.47,30000.0,26689.85
203232,101827,savings,2025-03-17 20:02:23.869858,,,6220.89
203233,101827,savings,2019-02-25 20:02:23.869977,,,32011.64
203234,101827,savings,2018-11-28 20:02:23.870090,,,42771.17
203235,101828,savings,2024-02-13 20:02:23.870382,,,43378.61
203236,101829,savings,2020-03-31 20:02:23.870702,,,39260.35
203237,101830,loan,2025-04-18 20:02:23.871073,7.02,100000.0,57622.24
203238,101831,savings,2023-07-10 20:02:23.871385,,,5398.13
203239,101831,savings,2021-03-02 20:02:23.871504,,,4511.04
203240,101832,credit_card,2020-11-04 20:02:23.871867,17.15,5000.0,1070.15
203241,101833,credit_card,2020-03-09 20:02:23.872256,16.12,5000.0,4481.86
203242,101833,credit_card,2020-09-06 20:02:23.872611,16.54,5000.0,2536.63
203243,101833,savings,2024-04-20 20:02:23.872767,,,24582.36
203244,101834,credit_card,2020-08-26 20:02:23.873176,21.81,10000.0,3675.87
203245,101834,loan,2023-01-27 20:02:23.873391,6.92,50000.0,47856.83
203246,101835,credit_card,2024-12-31 20:02:23.873779,16.07,20000.0,12175.01
203247,101835,savings,2025-10-09 20:02:23.873916,,,40425.21
203248,101836,credit_card,2023-12-25 20:02:23.874555,15.06,20000.0,15168.74
203249,101837,credit_card,2018-02-10 20:02:23.875602,20.71,10000.0,8459.17
203250,101837,loan,2018-02-11 20:02:23.875909,6.74,20000.0,10330.19
203251,101838,savings,2018-09-05 20:02:23.876289,,,20782.95
203252,101838,loan,2020-12-10 20:02:23.876532,11.66,50000.0,38996.46
203253,101839,savings,2018-03-14 20:02:23.876874,,,13094.76
203254,101840,savings,2018-04-20 20:02:23.877177,,,43227.73
203255,101840,credit_card,2018-03-24 20:02:23.877378,21.16,20000.0,14432.73
203256,101841,savings,2022-07-01 20:02:23.877711,,,26953.74
203257,101842,savings,2024-12-14 20:02:23.878003,,,35716.65
203258,101843,loan,2020-07-21 20:02:23.878371,6.68,50000.0,35477.97
203259,101843,credit_card,2022-02-16 20:02:23.878618,17.18,20000.0,4163.29
203260,101843,credit_card,2017-12-08 20:02:23.878833,19.03,20000.0,6606.09
203261,101844,loan,2023-05-15 20:02:23.879226,8.1,20000.0,18530.72
203262,101845,savings,2018-12-01 20:02:23.879532,,,29786.06
203263,101845,savings,2023-05-30 20:02:23.879649,,,44058.53
203264,101846,savings,2022-02-17 20:02:23.879952,,,14778.86
203265,101846,credit_card,2024-05-29 20:02:23.880148,19.55,20000.0,9942.77
203266,101847,savings,2018-12-26 20:02:23.880456,,,15471.86
203267,101847,credit_card,2023-03-11 20:02:23.880682,17.43,10000.0,6744.39
203268,101847,credit_card,2020-01-08 20:02:23.880891,21.51,30000.0,13115.46
203269,101848,credit_card,2024-10-07 20:02:23.882809,20.53,20000.0,7920.85
203270,101849,credit_card,2020-03-12 20:02:23.883419,18.8,10000.0,7874.17
203271,101849,savings,2021-06-17 20:02:23.883580,,,9419.08
203272,101850,loan,2023-12-07 20:02:23.883998,8.64,100000.0,50737.44
203273,101851,savings,2020-01-24 20:02:23.884331,,,44404.66
203274,101852,savings,2019-03-02 20:02:23.884688,,,27218.59
203275,101852,savings,2019-05-02 20:02:23.884834,,,14932.31
203276,101853,savings,2024-12-01 20:02:23.885141,,,42583.72
203277,101854,credit_card,2024-10-14 20:02:23.885515,18.58,30000.0,19982.23
203278,101855,credit_card,2018-09-23 20:02:23.885912,15.36,10000.0,2053.01
203279,101855,credit_card,2017-11-25 20:02:23.886130,17.58,5000.0,1833.77
203280,101856,savings,2021-07-15 20:02:23.886437,,,43358.06
203281,101856,savings,2023-08-23 20:02:23.886718,,,14133.17
203282,101856,savings,2025-02-02 20:02:23.886837,,,42430.4
203283,101857,savings,2024-10-24 20:02:23.887145,,,22286.53
203284,101858,savings,2020-03-14 20:02:23.887430,,,8137.18
203285,101858,loan,2019-05-22 20:02:23.887630,8.9,100000.0,98676.49
203286,101859,savings,2020-09-09 20:02:23.887938,,,604.81
203287,101860,loan,2025-08-11 20:02:23.888302,9.05,50000.0,38414.91
203288,101860,credit_card,2025-09-24 20:02:23.888669,20.72,5000.0,2832.85
203289,101861,credit_card,2022-06-14 20:02:23.889094,18.89,20000.0,17937.14
203290,101861,loan,2020-07-04 20:02:23.889309,9.1,50000.0,41616.61
203291,101862,credit_card,2024-05-21 20:02:23.889691,16.63,10000.0,8470.17
203292,101863,credit_card,2024-09-02 20:02:23.890070,20.15,30000.0,10001.38
203293,101863,savings,2019-03-09 20:02:23.890205,,,2221.75
203294,101864,savings,2024-07-14 20:02:23.890975,,,7249.92
203295,101865,savings,2023-10-24 20:02:23.891643,,,48485.43
203296,101866,loan,2023-06-22 20:02:23.891975,9.77,20000.0,12319.35
203297,101866,loan,2024-02-15 20:02:23.892141,10.91,100000.0,72677.43
203298,101866,credit_card,2022-10-08 20:02:23.892295,15.71,10000.0,6604.82
203299,101867,credit_card,2018-06-23 20:02:23.895796,16.93,5000.0,3816.55
203300,101868,savings,2020-08-28 20:02:23.896194,,,16174.46
203301,101869,loan,2019-09-23 20:02:23.896631,11.11,20000.0,16915.1
203302,101870,credit_card,2023-06-08 20:02:23.897137,21.18,20000.0,12936.03
203303,101871,credit_card,2021-05-09 20:02:23.897550,17.96,30000.0,10005.07
203304,101871,savings,2020-03-22 20:02:23.897691,,,11622.59
203305,101872,credit_card,2022-08-11 20:02:23.899584,20.26,30000.0,11108.63
203306,101873,credit_card,2025-05-06 20:02:23.900368,18.22,10000.0,4359.62
